89.0411	0.0124917	0	1
91.9303	0.0490075	57202	4
95.3478	0.0994383	265614	8
99.5738	0.145612	620690	12
101.667	0.197295	1138831	16
98.397	0.297008	2621994	24
101.126	0.394929	4675119	32
99.8055	0.774046	18600128	64
92.9393	1.52692	75984115	128
