248.118	0.000216006	0	1
249.54	0.000412475	1614	2
253.404	0.000832268	9479	4
263.696	0.00163604	44655	8
272.631	0.00246561	104530	12
286.398	0.00331537	192684	16
285.553	0.00508853	446143	24
288.977	0.0050004	446833	24
287.946	0.00663372	790909	32
293.956	0.0133453	3235399	64
297.538	0.0268601	12885003	128
