9.98797	4.33914e-05	0	1
10.0643	7.87253e-05	290	2
10.2097	0.000161934	1876	4
10.8863	0.000324242	8943	8
11.0349	0.000472785	21353	12
11.3849	0.000696168	39991	16
11.4736	0.000996739	87907	24
11.851	0.00122449	154733	32
13.1687	0.00254908	626963	64
16.5972	0.00552597	2633503	128
