89.8736	0.000119621	0	1
90.8806	0.000253805	948	2
90.6746	0.000499482	5687	4
94.7477	0.00101873	27187	8
102.64	0.00144216	62451	12
102.908	0.00199465	113179	16
102.633	0.00306336	269004	24
104.018	0.00395691	465530	32
108.211	0.00842512	1983334	64
110.923	0.0157362	7804914	128

